x,y,z,roll,pitch,yaw,success,gripper,object
0.20717658595170071,-0.3682237110601492,-0.01808690833409285,0.16207246966686178,-0.1016282038025426,2.083290474834781,1,TwoFinger,Box
0.015301528390905315,-0.05712292694970056,0.4000438698329596,-0.050913678073877255,1.414404178007839,1.8325219880929866,1,TwoFinger,Box
0.17601640691829035,0.317708280285271,0.21875022641712025,-0.04467597956599634,0.49004111453232296,-2.0767198644313263,1,TwoFinger,Box
-0.10410482903341552,0.04143191852116574,0.4200758496418274,-0.002228654423538451,1.294445460158851,-0.3787660965103396,1,TwoFinger,Box
0.039841980034150876,0.08028480509399628,0.4028002014629841,-0.09979812653379519,1.3378679933494984,-2.0314458895008785,1,TwoFinger,Box
0.2406852244374508,-0.03706278385689509,0.37680078207353884,0.10058797185347346,0.9653136524925922,2.988804162971002,1,TwoFinger,Box
-0.30618265853732807,0.2929364343021184,0.07176789919331783,-0.11320285703688673,0.10992321431139311,-0.7632922638488802,1,TwoFinger,Box
0.23692154639689292,-0.2115215000639744,0.2891586698347673,-0.1376512056254059,0.6937852786410812,2.4127745538744376,0,TwoFinger,Box
-0.09240519148732154,0.30170815592618583,0.219971981492936,0.15907999215755175,0.5534746412039904,-1.2735940764400322,1,TwoFinger,Box
0.20271840338099073,0.31469311564420666,0.04063628906197332,-0.14358561626120406,0.04174660328788599,-2.1430679072300287,1,TwoFinger,Box
-0.09111105251584488,-0.26029536918083496,0.27817508726270884,0.16360369348901288,0.7426881528497538,1.2340952455447132,0,TwoFinger,Box
-0.32338476164044005,-0.08847917026798632,0.1845144892569515,-0.12460510574024371,0.44408338544455966,0.26706733988400433,0,TwoFinger,Box
-0.34460729641233684,-0.20968954200015408,0.17027364605947667,0.016264333781325663,0.3456720356075847,0.5466376034546764,1,TwoFinger,Box
-0.022595166007911283,0.0952187636017933,0.4381047476713778,0.17712758152201402,1.3381881819111978,-1.3378083074785159,1,TwoFinger,Box
0.34147337186226795,0.01863252729880742,0.1784742103741982,0.16623084167492608,0.42183848659574186,-3.0870816142329103,1,TwoFinger,Box
0.027872398239826072,0.1031764582776299,0.41692908748510826,-0.07266438768510439,1.3045794595489284,-1.8346414425348747,1,TwoFinger,Box
0.120065242259226,-0.137517142776051,0.39146302693730745,0.10110437221184149,1.1086248676938737,2.28854518285109,1,TwoFinger,Box
0.1421909028005873,0.21521557187831114,0.3035862586515774,0.1340319366872718,0.8238494851880935,-2.1546502261576688,1,TwoFinger,Box
0.2864478199113246,-0.279015988428366,0.17043335471945079,0.18797522430892694,0.34882232484979514,2.369336628563575,1,TwoFinger,Box
-0.1893572146188954,0.21743829308686743,0.25785091672205523,-0.11088896441685181,0.6793446725140743,-0.8543187921809811,1,TwoFinger,Box
-0.10365744886088057,-0.13708563194328482,0.4074253336201258,-0.18559875415754307,1.148436352372382,0.923370134899911,1,TwoFinger,Box
0.023430726510445973,0.33029127353799703,0.22349929822220677,0.1284279395713251,0.540034156249336,-1.6416172723654108,1,TwoFinger,Box
-0.21926140222403545,-0.23803542587107346,0.22988881864799696,0.10166267080470348,0.5643997912989265,0.8264294706985748,1,TwoFinger,Box
-0.07409840525510879,0.3673364616641861,-0.09628121932378442,-0.1606204769696825,-0.3130057828057533,-1.371749315409933,0,TwoFinger,Box
-0.23086979022076715,-0.3075679456386543,-0.06968442656289398,-0.1692197338775425,-0.24140329974126512,0.9268920085137082,0,TwoFinger,Box
-0.26022803309087617,-0.2200992770135042,0.20890609814012184,-0.10983484958103823,0.49481538590422064,0.7020471191457107,1,TwoFinger,Box
0.39321504791852757,-0.08026392887572918,-0.004606994083954961,-0.19253061787149292,-0.07364002621571236,2.940236580150758,0,TwoFinger,Box
-0.11460501794588622,-0.40764884176297467,-0.010312252755128419,0.13730402938859265,-0.08319882485271507,1.2967339466988175,0,TwoFinger,Box
0.06606210031013587,0.3607212610946474,-0.048799994722113015,-0.011307949882361307,-0.1985905512775134,-1.7519279983291989,0,TwoFinger,Box
-0.2589283013481816,0.13309979110993486,0.33276018967494386,0.11434560500514951,0.8131512975098417,-0.47481729493592356,1,TwoFinger,Box
0.31136651251325875,0.21460316735437066,-0.037180408588675176,-0.000627835649461117,-0.162971303469698,-2.538131451521448,1,TwoFinger,Box
-0.004272524556870294,-0.026628710304472517,0.40988960112013695,-0.010888459057462552,1.5008404676219667,1.4117042320759694,1,TwoFinger,Box
-0.09517199254031876,0.026101041706514175,0.3977545122239998,0.1360143058860967,1.3119855209803848,-0.2676700078339472,1,TwoFinger,Box
-0.02587429100331048,-0.023241092076219497,0.4254087670554602,-0.04806945434230481,1.4841533126092714,0.7318369319617769,1,TwoFinger,Box
0.1639372883715529,-0.02104309379666626,0.40690257670264984,-0.03589709738959884,1.1623488771783963,3.013930110079185,1,TwoFinger,Box
-0.03491859894253393,0.3641515926683394,0.14295094765612593,-0.0661330840994395,0.3119031428649278,-1.4751983358311347,1,TwoFinger,Box
-0.16215742726479426,-0.2929765487575349,0.22880155415518566,-0.19315689138942235,0.546733434954018,1.0652832533562835,1,TwoFinger,Box
0.11732529931992602,0.37398684071098864,-0.059130356272959365,0.007076512366765764,-0.2114330317905694,-1.8747877586894188,0,TwoFinger,Box
0.3208404077578271,-0.15569035696738437,0.24400663998668437,0.04314605024016513,0.5507351090891524,2.6898080895363154,1,TwoFinger,Box
-0.2888849697785387,-0.31624848894815055,0.017157150724577238,0.03858751367099306,-0.018308198515198652,0.8305863628711329,1,TwoFinger,Box
0.4005091539086006,0.06756267185291284,-0.04112077457120577,-0.11005304746290406,-0.16137614652123083,-2.9744740756438963,0,TwoFinger,Box
-0.3673886886643854,0.20788817568952347,-0.022839933326378806,-0.07958597444579074,-0.11284893742816798,-0.5149332762505924,1,TwoFinger,Box
-0.0408351140819129,0.18283529938099446,0.3495845497521861,-0.06773146686146961,1.047333975196082,-1.3510589231991055,1,TwoFinger,Box
